CustomerID,StartTime,EndTime,AvgHR,MaxHR,AvgMPH,MaxMPH,AvgOxygen,ElevationGain,KCal,Weight,Age
101100,022224 15:35:00,022224 15:56:00,172,180,13,17,90,729,28,101,64
101101,022224 11:05:00,022224 12:01:00,164,167,11,11,90,2160,243,200,66
101102,022224 13:06:00,022224 13:51:00,163,171,13,35,90,2801,238,194,69
101103,022224 11:35:00,022224 12:04:00,165,173,20,44,90,1588,88,127,46
101104,022224 11:53:00,022224 13:03:00,158,165,20,23,90,1946,290,158,42
101105,022224 17:36:00,022224 18:32:00,170,174,11,18,90,1499,150,155,24
101106,022224 06:01:00,022224 07:10:00,153,177,18,47,90,2343,192,101,34
101107,022224 17:03:00,022224 17:42:00,143,180,10,41,90,596,89,216,30
101108,022224 15:06:00,022224 16:03:00,159,169,16,48,90,1883,247,187,27
101109,022224 16:54:00,022224 17:25:00,162,171,20,29,90,2934,200,197,69
101110,022224 22:15:00,022224 22:49:00,157,160,12,34,90,3352,242,235,55
101111,022224 19:48:00,022224 20:16:00,158,165,14,47,90,1855,135,223,27
101112,022224 20:45:00,022224 21:54:00,144,149,17,32,90,2044,268,156,54
101113,022224 22:42:00,022224 23:00:00,138,143,19,38,90,7,40,177,30
101114,022224 19:33:00,022224 20:21:00,161,164,19,42,90,3788,425,234,61
101115,022224 22:04:00,022224 23:01:00,147,160,20,31,90,1185,170,141,32
101116,022224 06:41:00,022224 07:56:00,143,174,15,45,90,3433,596,242,50
101117,022224 05:05:00,022224 05:45:00,156,159,10,33,95,3179,152,137,51
101118,022224 21:07:00,022224 21:41:00,155,158,10,46,90,3510,148,145,70
101119,022224 05:08:00,022224 06:28:00,163,180,17,17,90,367,200,182,66
101120,022224 07:19:00,022224 07:56:00,138,170,15,31,95,881,135,231,35
101121,022224 06:51:00,022224 07:17:00,152,170,14,14,97,1680,95,178,46
101122,022224 15:13:00,022224 16:27:00,136,156,20,50,90,94,213,207,58
101123,022224 21:10:00,022224 22:19:00,142,149,17,46,90,2166,405,228,58
101124,022224 12:29:00,022224 12:59:00,149,153,12,14,90,3005,145,173,75
101125,022224 05:09:00,022224 05:33:00,172,177,18,27,90,1142,94,200,69
101126,022224 05:31:00,022224 06:56:00,163,167,18,33,90,858,287,191,26
101127,022224 08:46:00,022224 09:09:00,163,166,15,22,90,681,58,174,26
101128,022224 06:26:00,022224 07:29:00,136,156,14,22,90,3744,250,116,55
101129,022224 16:15:00,022224 16:37:00,155,166,17,50,90,515,42,130,67
101130,022224 06:07:00,022224 07:20:00,141,144,14,21,90,2983,497,233,49
101131,022224 22:52:00,022224 00:09:00,147,168,15,21,90,1139,-5371,224,37
101132,022224 22:02:00,022224 23:13:00,163,172,17,38,90,1504,219,145,60
101133,022224 10:40:00,022224 12:05:00,160,172,11,18,95,3588,374,141,45
101134,022224 05:50:00,022224 06:04:00,136,164,16,46,90,821,40,179,68
101135,022224 07:21:00,022224 07:45:00,172,176,15,46,90,557,33,101,45
101136,022224 21:11:00,022224 21:37:00,139,158,16,36,90,2277,102,153,26
101137,022224 17:21:00,022224 18:01:00,147,172,12,21,90,3801,160,120,23
101138,022224 11:26:00,022224 11:37:00,152,180,18,19,90,251,32,218,50
101139,022224 09:17:00,022224 10:13:00,154,172,18,36,90,713,125,134,50
101140,022224 12:35:00,022224 13:17:00,159,177,20,44,96,3614,295,188,57
101141,022224 12:12:00,022224 13:10:00,161,179,15,24,90,1657,283,232,57
101142,022224 20:08:00,022224 20:42:00,135,155,10,37,90,259,45,159,76
101143,022224 05:00:00,022224 06:16:00,153,157,11,16,90,3141,393,183,58
101144,022224 16:12:00,022224 17:23:00,171,173,10,41,90,2077,250,172,20
101145,022224 18:00:00,022224 18:21:00,171,174,13,19,90,3942,177,242,30
101146,022224 17:08:00,022224 18:06:00,150,152,11,14,90,3440,351,200,62
101147,022224 11:56:00,022224 12:22:00,157,175,18,42,98,590,85,206,66
101148,022224 14:08:00,022224 14:46:00,139,169,16,29,90,3078,180,152,42
101149,022224 10:19:00,022224 11:23:00,160,177,13,48,90,1822,246,185,59
101150,022224 11:24:00,022224 11:46:00,150,171,10,29,97,525,27,125,41
101151,022224 06:35:00,022224 07:44:00,138,177,17,19,90,3161,424,190,18
101152,022224 06:11:00,022224 06:55:00,138,164,18,30,90,3609,326,206,47
101153,022224 08:06:00,022224 09:01:00,154,175,18,32,94,3119,441,245,20
101154,022224 05:54:00,022224 07:19:00,149,153,14,48,96,3938,620,205,26
101155,022224 21:35:00,022224 22:03:00,145,165,11,35,90,503,34,114,60
101156,022224 08:37:00,022224 09:16:00,166,166,14,19,90,3554,140,109,24
101157,022224 06:39:00,022224 07:02:00,144,160,17,22,90,1051,58,139,75
101158,022224 16:09:00,022224 16:40:00,143,172,16,43,90,1276,127,215,31
101159,022224 20:14:00,022224 20:33:00,160,174,14,27,90,1255,51,153,63
101160,022224 05:01:00,022224 05:26:00,137,151,19,41,90,2440,152,211,65
101161,022224 20:10:00,022224 20:22:00,169,177,14,35,90,3841,59,143,42
101162,022224 11:07:00,022224 11:49:00,152,178,10,38,90,3218,142,121,24
101163,022224 15:36:00,022224 16:17:00,149,166,16,24,90,1385,93,114,30
101164,022224 19:45:00,022224 20:52:00,149,171,20,48,95,3846,550,211,65
101165,022224 19:23:00,022224 20:18:00,164,165,16,17,90,1249,175,168,34
101166,022224 19:31:00,022224 20:01:00,169,174,14,43,90,2782,195,234,20
101167,022224 14:14:00,022224 15:05:00,155,161,11,48,94,2865,153,114,43
101168,022224 19:18:00,022224 19:48:00,172,174,15,29,90,3895,168,156,25
101169,022224 05:28:00,022224 06:28:00,150,167,18,44,90,375,202,233,46
101170,022224 19:23:00,022224 19:55:00,164,170,19,20,99,1114,136,213,72
101171,022224 09:49:00,022224 10:19:00,170,173,10,21,90,1683,108,202,29
101172,022224 10:44:00,022224 11:29:00,157,174,17,50,90,1417,227,243,16
101173,022224 07:32:00,022224 08:36:00,146,157,16,32,96,364,84,101,72
101174,022224 08:39:00,022224 09:48:00,165,166,15,47,90,2431,276,153,49
101175,022224 13:39:00,022224 13:55:00,170,173,19,33,99,3142,128,239,32
101176,022224 18:02:00,022224 18:52:00,163,168,20,34,90,1491,144,124,19
101177,022224 05:40:00,022224 06:59:00,139,153,19,28,90,696,314,230,67
101178,022224 14:38:00,022224 14:57:00,155,164,15,47,90,1402,82,224,29
101179,022224 15:23:00,022224 15:58:00,161,178,18,45,90,3781,169,130,23
101180,022224 17:38:00,022224 18:33:00,140,179,17,46,90,912,183,192,46
101181,022224 16:40:00,022224 16:56:00,153,168,10,39,90,51,26,240,53
101182,022224 05:07:00,022224 05:38:00,138,162,12,15,90,202,72,249,39
101183,022224 10:26:00,022224 11:02:00,149,162,19,31,90,2317,102,101,30
101184,022224 20:52:00,022224 22:11:00,143,150,13,17,90,356,184,211,49
101185,022224 05:22:00,022224 05:50:00,147,175,16,16,90,3216,115,128,45
101186,022224 14:33:00,022224 15:02:00,147,175,19,43,90,3042,122,128,18
101187,022224 07:51:00,022224 08:22:00,143,164,14,33,90,1258,74,136,74
101188,022224 05:34:00,022224 06:45:00,141,166,18,37,90,95,179,200,50
101189,022224 17:43:00,022224 18:41:00,135,136,20,50,90,3028,303,156,45
101190,022224 08:28:00,022224 08:43:00,145,176,14,23,90,2828,98,233,62
101191,022224 18:37:00,022224 18:54:00,149,162,16,37,97,2085,59,142,31
101192,022224 05:32:00,022224 06:12:00,152,162,11,23,90,3847,137,104,72
101193,022224 11:01:00,022224 11:34:00,154,159,17,41,90,2411,126,140,43
101194,022224 15:15:00,022224 15:31:00,144,177,17,42,90,3246,102,194,56
101195,022224 21:49:00,022224 23:07:00,151,160,18,25,90,433,148,128,66
101196,022224 07:17:00,022224 07:55:00,153,163,15,30,90,3791,213,159,45
101197,022224 21:32:00,022224 22:00:00,171,178,20,39,90,2827,154,171,57
101198,022224 17:22:00,022224 18:04:00,155,179,19,49,90,3177,311,219,18
101199,022224 05:49:00,022224 06:20:00,167,180,20,41,90,1674,94,125,49
101200,022224 13:31:00,022224 14:22:00,136,148,14,48,90,2206,177,145,35
101201,022224 09:16:00,022224 10:37:00,165,178,10,23,90,3406,540,227,70
101202,022224 07:21:00,022224 07:46:00,161,172,16,26,90,3678,107,122,22
101203,022224 14:16:00,022224 15:05:00,143,174,14,47,95,3286,211,138,69
101204,022224 11:54:00,022224 12:21:00,161,166,11,37,90,2760,112,162,17
101205,022224 08:03:00,022224 08:49:00,136,177,20,46,90,3318,198,122,60
101206,022224 11:58:00,022224 12:35:00,159,166,12,31,96,1675,140,198,63
101207,022224 22:43:00,022224 23:47:00,138,151,18,22,90,810,184,166,57
101208,022224 11:38:00,022224 12:10:00,149,154,11,48,97,3345,236,249,46
101209,022224 20:03:00,022224 21:17:00,171,173,11,19,90,3345,267,122,25
101210,022224 21:56:00,022224 22:23:00,159,165,14,19,98,3031,166,209,41
101211,022224 13:38:00,022224 14:31:00,159,164,19,23,90,2740,183,112,39
101212,022224 21:22:00,022224 21:36:00,156,172,11,33,90,1428,42,181,25
101213,022224 13:06:00,022224 13:59:00,141,151,18,35,90,3013,357,210,70
101214,022224 19:59:00,022224 20:59:00,150,175,19,45,90,2782,434,232,18
101215,022224 10:41:00,022224 11:04:00,140,163,19,24,90,3385,126,156,28
101216,022224 22:02:00,022224 22:58:00,172,178,10,20,90,3940,245,133,58
101217,022224 13:58:00,022224 15:23:00,148,176,17,43,90,2272,474,211,39
101218,022224 14:00:00,022224 14:58:00,153,164,13,31,97,2543,317,214,62
101219,022224 17:55:00,022224 18:51:00,151,154,13,22,90,2381,342,249,58
101220,022224 20:26:00,022224 20:58:00,163,172,16,27,90,1915,95,128,36
101221,022224 12:07:00,022224 12:54:00,148,153,18,31,90,3844,415,235,67
101222,022224 05:43:00,022224 06:20:00,157,177,10,26,98,1988,121,165,43
101223,022224 10:46:00,022224 11:46:00,146,163,20,20,90,3139,437,213,51
101224,022224 21:23:00,022224 22:02:00,156,176,12,46,90,135,56,162,30
101225,022224 20:08:00,022224 20:51:00,167,180,17,30,90,76,72,142,38
101226,022224 06:24:00,022224 07:26:00,156,164,13,16,90,3420,368,189,61
101227,022224 09:06:00,022224 09:22:00,171,179,15,31,90,920,46,180,18
101228,022224 20:08:00,022224 20:36:00,155,163,20,30,90,1571,120,181,21
101229,022224 13:13:00,022224 14:01:00,169,178,15,36,90,188,63,118,44
101230,022224 07:33:00,022224 08:25:00,158,164,16,25,90,219,155,246,57
101231,022224 05:29:00,022224 06:40:00,151,156,17,31,90,2578,321,159,42
101232,022224 19:50:00,022224 20:47:00,141,146,13,23,90,3225,414,241,18
101233,022224 15:15:00,022224 15:34:00,164,165,14,24,90,3326,132,221,67
101234,022224 18:02:00,022224 19:19:00,171,178,20,39,90,3431,328,118,23
101235,022224 12:00:00,022224 12:44:00,144,165,19,25,94,1561,249,246,50
101236,022224 07:27:00,022224 07:59:00,145,146,17,19,95,1924,94,122,62
101237,022224 05:59:00,022224 06:27:00,167,177,13,19,90,2845,125,162,37
101238,022224 16:24:00,022224 17:28:00,150,158,10,34,98,124,98,205,60
101239,022224 07:25:00,022224 08:02:00,171,175,17,50,90,363,94,186,52
101240,022224 11:12:00,022224 11:47:00,161,161,19,26,90,1320,100,134,64
101241,022224 14:49:00,022224 16:05:00,154,164,17,18,90,999,192,141,36
101242,022224 11:19:00,022224 12:04:00,167,176,10,27,94,727,89,173,49
101243,022224 16:17:00,022224 17:11:00,147,171,17,35,90,1841,197,155,72
101244,022224 22:14:00,022224 22:30:00,163,163,10,48,90,702,26,145,68
101245,022224 06:17:00,022224 07:23:00,153,161,18,41,90,281,141,155,19
101246,022224 05:28:00,022224 06:02:00,154,154,16,22,90,563,90,185,75
101247,022224 14:36:00,022224 15:25:00,146,154,13,22,90,2931,145,105,23
101248,022224 07:06:00,022224 07:33:00,141,149,13,45,98,398,70,232,64
101249,022224 13:27:00,022224 14:47:00,163,172,13,32,90,3470,312,123,64
101250,022224 15:03:00,022224 16:09:00,144,152,13,34,90,1331,255,221,66
101251,022224 15:39:00,022224 16:20:00,163,175,11,17,90,845,85,161,31
101252,022224 12:10:00,022224 13:39:00,165,174,19,27,90,235,178,141,68
101253,022224 21:29:00,022224 22:32:00,141,153,11,49,90,373,142,230,52
101254,022224 21:14:00,022224 21:31:00,153,153,11,20,90,3794,138,250,52
101255,022224 22:18:00,022224 23:06:00,148,159,12,16,90,3332,188,130,36
101256,022224 22:50:00,022224 23:41:00,144,171,14,41,90,330,80,137,55
101257,022224 20:16:00,022224 20:49:00,170,172,20,40,90,2239,110,119,27
101258,022224 12:03:00,022224 12:39:00,140,162,13,25,90,75,73,224,38
101259,022224 06:59:00,022224 07:32:00,171,173,13,45,90,501,55,141,18
101260,022224 09:37:00,022224 10:56:00,171,174,14,33,90,1970,248,140,74
101261,022224 21:42:00,022224 22:22:00,154,179,15,46,90,660,77,134,42
101262,022224 11:35:00,022224 12:16:00,157,175,13,33,98,731,111,201,76
101263,022224 22:08:00,022224 22:35:00,135,155,16,50,90,1444,77,142,20
101264,022224 16:44:00,022224 17:36:00,156,172,17,22,90,3051,362,220,38
101265,022224 21:32:00,022224 22:54:00,162,179,15,33,90,830,203,160,25
101266,022224 15:56:00,022224 16:46:00,138,158,20,26,97,3730,445,233,30
101267,022224 07:15:00,022224 08:02:00,140,148,19,46,90,2427,336,248,41
101268,022224 22:37:00,022224 23:48:00,156,179,14,42,90,2814,257,129,51
101269,022224 07:34:00,022224 08:07:00,146,162,15,27,96,3258,257,246,61
101270,022224 19:21:00,022224 19:49:00,152,153,14,37,95,3443,205,227,46
101271,022224 19:27:00,022224 20:27:00,137,152,19,35,90,1230,152,122,19
101272,022224 16:01:00,022224 17:01:00,154,161,20,20,90,150,113,132,74
101273,022224 05:17:00,022224 06:17:00,162,170,18,30,90,1500,224,170,16
101274,022224 06:08:00,022224 06:38:00,147,148,18,46,90,3756,274,247,34
101275,022224 12:11:00,022224 12:37:00,140,167,15,30,90,896,82,199,31
101276,022224 06:03:00,022224 07:02:00,169,171,11,45,90,1645,118,110,47
101277,022224 22:19:00,022224 23:39:00,170,178,18,24,90,3525,656,231,21
101278,022224 16:46:00,022224 17:13:00,165,166,12,25,90,3111,134,173,67
101279,022224 16:46:00,022224 17:17:00,139,142,13,30,90,2239,78,107,46
101280,022224 21:39:00,022224 22:20:00,150,167,12,28,90,1769,91,113,52
101281,022224 09:15:00,022224 09:42:00,157,162,20,26,90,1128,70,125,18
101282,022224 16:51:00,022224 17:15:00,153,180,19,26,90,752,71,168,36
101283,022224 10:04:00,022224 10:39:00,154,166,18,50,90,229,82,174,27
101284,022224 08:00:00,022224 08:53:00,165,170,17,33,90,2291,345,245,21
101285,022224 17:53:00,022224 18:53:00,159,175,19,24,95,196,120,144,71
101286,022224 12:33:00,022224 12:48:00,144,158,20,27,99,2322,72,168,72
101287,022224 18:44:00,022224 19:01:00,137,147,15,43,90,1080,61,209,70
101288,022224 16:32:00,022224 17:34:00,146,165,17,49,95,1263,151,124,18
101289,022224 17:02:00,022224 17:33:00,167,179,19,25,99,771,55,100,38
101290,022224 21:02:00,022224 21:38:00,154,154,17,48,90,1049,141,215,75
101291,022224 21:59:00,022224 22:42:00,159,177,14,17,90,2566,176,155,43
101292,022224 18:00:00,022224 19:03:00,148,154,12,14,90,1587,159,136,22
101293,022224 22:23:00,022224 22:42:00,159,172,20,50,90,3884,94,127,41
101294,022224 21:48:00,022224 22:39:00,136,148,12,47,99,2551,270,212,30
101295,022224 22:53:00,022224 23:47:00,143,177,19,21,90,3069,286,160,53
101296,022224 10:28:00,022224 11:25:00,172,176,17,24,90,2106,144,100,50
101297,022224 19:50:00,022224 20:20:00,162,169,15,16,90,1914,104,153,55
101298,022224 22:24:00,022224 22:45:00,158,168,19,19,90,3227,74,104,55
101299,022224 17:37:00,022224 18:01:00,172,175,18,35,90,2591,80,114,47
101300,022224 12:45:00,022224 13:38:00,143,146,14,25,90,3705,447,248,56
101301,022224 19:05:00,022224 19:46:00,172,179,14,20,97,1992,119,129,42
101302,022224 15:56:00,022224 16:26:00,172,179,10,10,90,1442,101,207,17
101303,022224 13:20:00,022224 14:05:00,163,178,10,29,90,2234,205,212,53
101304,022224 17:56:00,022224 18:22:00,169,175,10,46,95,609,37,133,44
101305,022224 22:01:00,022224 22:44:00,156,180,19,45,90,2438,165,133,52
101306,022224 20:13:00,022224 20:36:00,156,175,20,21,90,3026,112,146,26
101307,022224 19:18:00,022224 19:46:00,143,145,18,48,90,1386,90,153,58
101308,022224 16:14:00,022224 17:00:00,135,165,14,35,90,2221,164,148,74
101309,022224 17:36:00,022224 18:00:00,163,167,13,16,90,3966,160,191,62
101310,022224 17:40:00,022224 18:34:00,143,157,16,26,90,1768,129,107,27
101311,022224 21:26:00,022224 22:19:00,163,164,16,27,90,574,132,172,68
101312,022224 21:51:00,022224 23:04:00,171,177,16,45,90,1915,314,184,48
101313,022224 17:06:00,022224 18:13:00,156,176,17,37,90,1991,309,188,24
101314,022224 21:05:00,022224 21:56:00,156,159,19,33,90,1789,196,157,75
101315,022224 11:13:00,022224 11:42:00,143,162,10,27,90,801,45,132,27
101316,022224 17:51:00,022224 18:38:00,156,174,10,45,90,2390,265,250,75
101317,022224 09:49:00,022224 10:41:00,149,154,18,42,90,2436,183,125,70
101318,022224 21:52:00,022224 23:03:00,136,179,20,39,90,2337,318,155,38
101319,022224 21:44:00,022224 22:00:00,135,159,15,24,90,602,53,240,41
101320,022224 05:58:00,022224 06:32:00,171,179,17,40,90,2720,202,202,38
101321,022224 08:18:00,022224 09:09:00,172,179,19,43,90,1462,194,170,61
101322,022224 21:29:00,022224 22:05:00,160,164,20,27,90,1171,85,113,26
101323,022224 06:08:00,022224 06:40:00,161,176,14,47,90,621,88,206,25
101324,022224 17:43:00,022224 17:54:00,139,178,11,37,90,2938,43,146,29
101325,022224 17:55:00,022224 18:49:00,143,155,14,15,90,1769,253,222,64
101326,022224 07:23:00,022224 07:52:00,168,179,11,34,90,2843,86,114,45
101327,022224 06:59:00,022224 07:52:00,153,176,15,43,90,2870,256,166,47
101328,022224 08:26:00,022224 08:55:00,141,161,19,34,90,3544,233,222,31
101329,022224 11:56:00,022224 12:37:00,137,163,15,44,99,699,102,171,37
101330,022224 19:27:00,022224 20:00:00,143,146,11,30,90,3426,237,239,42
101331,022224 16:55:00,022224 17:35:00,158,180,10,19,90,1067,133,242,16
101332,022224 05:03:00,022224 05:42:00,147,150,15,29,90,781,77,131,36
101333,022224 11:17:00,022224 11:45:00,160,174,14,38,90,3533,192,209,20
101334,022224 19:51:00,022224 20:27:00,141,145,12,38,90,1621,151,224,30
101335,022224 17:13:00,022224 17:59:00,162,165,15,41,90,921,149,202,24
101336,022224 21:56:00,022224 22:12:00,155,162,14,37,90,2785,63,142,42
101337,022224 10:37:00,022224 10:56:00,138,145,18,41,90,3736,77,111,51
101338,022224 21:55:00,022224 23:09:00,165,176,16,32,90,2653,249,119,63
101339,022224 11:12:00,022224 12:17:00,172,178,20,33,90,1175,335,244,40
101340,022224 09:45:00,022224 10:15:00,159,166,10,19,90,3576,137,150,18
101341,022224 05:46:00,022224 06:07:00,144,150,20,43,90,3771,165,205,16
101342,022224 20:58:00,022224 21:37:00,165,180,17,26,94,3345,221,169,54
101343,022224 08:50:00,022224 09:22:00,165,176,19,37,94,16,61,151,67
101344,022224 20:44:00,022224 22:00:00,165,177,18,29,90,3141,568,227,16
101345,022224 17:57:00,022224 19:03:00,167,167,18,49,90,2992,516,245,71
101346,022224 22:43:00,022224 23:24:00,146,164,12,39,90,2870,239,215,61
101347,022224 11:21:00,022224 12:20:00,136,169,10,27,90,382,98,181,16
101348,022224 18:53:00,022224 20:06:00,138,146,14,20,90,2026,406,244,65
101349,022224 22:10:00,022224 22:55:00,149,176,16,24,90,1619,115,120,58
101350,022224 10:30:00,022224 10:48:00,143,149,11,13,90,2733,51,111,67
101351,022224 05:37:00,022224 06:06:00,168,177,17,27,90,324,70,181,73
101352,022224 07:05:00,022224 07:45:00,170,176,13,42,94,1913,158,185,68
101353,022224 13:53:00,022224 14:28:00,169,177,19,49,90,2327,164,167,39
101354,022224 10:25:00,022224 11:28:00,167,171,15,50,90,2986,308,164,46
101355,022224 21:34:00,022224 22:46:00,141,168,14,32,90,1194,141,114,58
101356,022224 07:44:00,022224 08:36:00,152,164,18,26,90,482,173,219,45
101357,022224 18:31:00,022224 19:21:00,144,154,16,42,90,711,96,125,28
101358,022224 10:23:00,022224 11:00:00,143,169,11,11,90,1792,126,178,62
101359,022224 21:16:00,022224 21:48:00,172,176,20,33,90,444,105,203,30
101360,022224 18:40:00,022224 19:24:00,165,177,18,49,90,1082,145,172,19
101361,022224 10:19:00,022224 10:55:00,147,149,10,38,90,2316,144,181,31
101362,022224 08:07:00,022224 08:41:00,149,172,19,34,90,2552,201,200,59
101363,022224 16:30:00,022224 17:23:00,159,159,13,31,90,1482,175,179,72
101364,022224 13:32:00,022224 13:59:00,150,173,17,50,90,543,81,202,56
101365,022224 05:34:00,022224 06:10:00,142,142,20,49,90,2274,233,228,50
101366,022224 14:05:00,022224 15:03:00,165,175,19,21,90,2087,380,247,55
101367,022224 08:03:00,022224 08:56:00,149,175,15,49,90,2306,143,107,56
101368,022224 06:02:00,022224 07:23:00,142,148,20,47,96,150,133,115,41
101369,022224 18:25:00,022224 18:53:00,143,146,20,35,90,3096,235,248,73
101370,022224 19:19:00,022224 20:03:00,152,168,14,16,95,1795,227,243,51
101371,022224 09:17:00,022224 09:57:00,152,157,11,25,90,2934,238,222,32
101372,022224 19:53:00,022224 20:15:00,161,175,15,31,90,3915,147,186,40
101373,022224 12:58:00,022224 13:39:00,148,168,17,41,90,721,74,112,41
101374,022224 11:01:00,022224 11:42:00,167,177,15,21,95,1292,176,231,39
101375,022224 22:04:00,022224 22:52:00,153,169,11,35,90,3496,219,149,31
101376,022224 07:34:00,022224 08:17:00,140,149,17,36,90,2017,163,153,67
101377,022224 14:29:00,022224 15:35:00,142,174,13,45,90,808,107,116,60
101378,022224 11:52:00,022224 12:17:00,147,155,15,42,99,2492,67,101,31
101379,022224 15:12:00,022224 15:55:00,165,170,20,32,90,3678,208,128,37
101380,022224 06:36:00,022224 07:23:00,160,160,12,23,97,2069,251,246,64
101381,022224 22:24:00,022224 23:24:00,163,164,15,43,90,3099,421,229,74
101382,022224 20:38:00,022224 21:13:00,151,172,10,17,90,390,52,163,62
101383,022224 09:53:00,022224 10:30:00,152,163,11,33,90,1351,118,196,69
101384,022224 20:13:00,022224 21:03:00,166,176,17,36,90,2610,228,159,56
101385,022224 06:26:00,022224 07:09:00,168,168,11,48,90,3208,208,169,72
101386,022224 06:06:00,022224 06:34:00,171,178,12,28,90,2196,99,157,57
101387,022224 09:27:00,022224 09:56:00,153,164,15,44,90,3688,209,209,45
101388,022224 05:37:00,022224 06:22:00,159,179,10,12,98,3325,310,239,27
101389,022224 12:04:00,022224 13:03:00,153,160,14,34,90,3474,214,112,72
101390,022224 16:32:00,022224 17:50:00,138,156,20,48,95,2339,385,171,49
101391,022224 19:00:00,022224 19:59:00,142,158,19,23,90,818,174,163,59
101392,022224 21:12:00,022224 22:10:00,137,164,10,41,90,2310,304,238,43
101393,022224 12:56:00,022224 13:59:00,162,175,16,22,90,1623,193,143,16
101394,022224 18:07:00,022224 18:30:00,160,167,11,31,90,1346,47,127,34
101395,022224 07:24:00,022224 08:05:00,152,165,12,45,99,1239,99,150,19
101396,022224 16:13:00,022224 17:14:00,135,137,16,27,90,1429,267,217,29
101397,022224 10:38:00,022224 11:02:00,159,168,18,26,90,981,108,243,36
101398,022224 07:08:00,022224 07:36:00,164,175,20,21,90,1687,111,162,75
101399,022224 17:19:00,022224 18:27:00,142,168,14,38,90,128,152,220,19
101400,022224 15:07:00,022224 15:28:00,141,146,11,22,90,406,37,179,18
