CustomerID,StartTime,EndTime,AvgHR,MaxHR,AvgMPH,MaxMPH,AvgOxygen,ElevationGain,KCal,Weight,Age
100958,012425 08:44:00,012425 09:38:00,164,174,17,32,97,1453,1103,120,22
100296,010325 21:01:00,010325 21:37:00,142,159,17,31,99,3892,1664,168,46
100888,010825 19:36:00,010825 20:54:00,156,158,16,40,94,2947,2789,162,28
100511,012125 17:48:00,012125 18:41:00,158,168,10,14,95,1119,689,142,78
100505,011025 13:43:00,011025 14:42:00,150,169,19,29,93,76,1733,237,68
100522,012225 10:27:00,012225 11:43:00,156,162,20,24,94,499,2517,218,18
100304,020625 08:16:00,020625 08:56:00,148,179,20,22,99,3500,1276,105,32
100324,012125 06:02:00,012125 06:17:00,151,169,15,23,98,944,447,228,82
100798,013125 06:27:00,013125 07:13:00,145,179,14,36,92,3777,2447,239,53
100556,012925 15:17:00,012925 15:41:00,165,174,10,40,99,3819,680,177,83
100557,010125 06:22:00,010125 06:57:00,164,169,15,30,98,887,657,146,43
100395,012925 06:21:00,012925 07:42:00,155,168,10,34,94,432,866,144,21
100964,012325 14:23:00,012325 14:51:00,136,143,17,20,91,2341,840,144,28
100026,012925 22:19:00,012925 23:41:00,149,158,10,10,93,2296,2241,225,50
100603,020125 18:40:00,020125 18:51:00,142,169,20,36,96,923,461,242,31
100810,020225 07:37:00,020225 08:06:00,160,180,11,40,94,2268,385,100,79
100949,011525 13:33:00,011525 14:37:00,140,170,18,33,91,899,2400,242,73
100226,011025 17:35:00,011025 17:58:00,146,180,19,34,91,3077,1117,181,63
100041,011925 18:40:00,011925 19:42:00,144,148,16,31,94,1309,1445,151,90
100813,021125 22:30:00,021125 23:44:00,145,151,11,43,93,3299,2080,174,73
100625,010825 19:21:00,010825 20:05:00,146,179,16,38,91,2866,1540,161,71
100830,010725 06:35:00,010725 07:12:00,155,171,15,25,98,2294,1166,173,89
100130,011325 19:08:00,011325 20:16:00,142,162,19,48,93,554,1499,150,78
100182,020425 06:08:00,020425 07:18:00,160,169,16,45,90,377,938,115,46
100205,010525 09:43:00,010525 10:38:00,159,168,19,28,97,809,1927,220,44
100750,011725 17:18:00,011725 18:39:00,144,156,20,22,94,51,1633,156,71
100342,020425 21:56:00,020425 23:15:00,169,169,13,44,94,3071,2101,145,55
100606,012425 17:44:00,012425 18:46:00,142,142,17,33,99,3967,3108,180,27
100279,012525 11:30:00,012525 12:42:00,159,170,19,25,94,2108,3481,218,90
100163,020225 08:22:00,020225 08:32:00,136,176,14,29,98,2265,324,192,86
100039,013125 22:18:00,013125 23:19:00,148,160,14,32,96,3526,2411,185,59
100637,020725 09:05:00,020725 09:47:00,140,175,13,45,98,3091,1399,181,38
100284,012225 05:05:00,012225 05:16:00,158,163,17,34,90,451,156,112,30
100429,020525 14:30:00,020525 15:18:00,141,157,15,26,92,1517,1436,196,52
100110,020925 07:51:00,020925 08:02:00,145,171,19,48,96,2509,602,227,59
100808,020725 10:12:00,020725 10:24:00,150,157,15,18,92,2478,390,172,72
100538,021225 08:08:00,021225 09:23:00,151,174,14,48,99,1185,1127,115,21
100189,010225 20:07:00,010225 20:53:00,167,176,11,38,99,231,364,104,31
100815,010525 07:50:00,010525 08:20:00,146,168,20,20,95,1629,715,114,41
100508,012625 17:15:00,012625 17:41:00,139,178,14,33,94,617,615,214,43
100594,020725 19:48:00,020725 20:06:00,136,142,12,33,94,342,228,147,46
100037,010325 22:02:00,010325 22:25:00,162,163,18,21,96,1637,772,178,69
100413,010325 16:56:00,010325 17:24:00,166,177,16,20,92,3497,1299,191,75
100205,021225 12:09:00,021225 12:24:00,146,161,10,17,98,821,277,220,44
100349,011925 08:00:00,011925 08:18:00,155,180,19,47,97,3147,699,143,73
100237,011425 16:35:00,011425 17:28:00,141,144,18,37,94,3130,1768,130,28
100083,011725 21:26:00,011725 22:13:00,147,173,11,20,98,1204,688,142,90
100045,011225 18:36:00,011225 19:16:00,149,174,18,48,99,2003,2028,247,69
100766,012325 19:54:00,012325 21:01:00,150,166,19,46,94,2456,2157,135,28
100712,020225 17:06:00,020225 17:30:00,155,180,14,20,92,2515,896,210,72
100208,011125 14:32:00,011125 15:45:00,137,161,14,42,99,1000,2256,249,71
100443,011525 10:05:00,011525 11:32:00,167,178,11,42,92,3386,3324,233,62
100447,011225 14:30:00,011225 15:30:00,163,172,14,18,93,3143,2053,171,83
100502,020225 06:08:00,020225 06:56:00,145,148,12,17,90,1040,707,137,32
100732,020625 20:59:00,020625 22:16:00,141,163,13,41,93,2246,1444,120,64
100411,010125 05:10:00,010125 05:30:00,170,173,20,32,93,1865,681,154,88
100326,020125 07:53:00,020125 08:17:00,135,169,17,31,95,3006,1035,182,84
100425,021225 12:34:00,021225 13:18:00,148,165,12,26,99,3205,1060,139,59
100633,011525 22:24:00,011525 23:24:00,159,160,14,47,97,306,1385,232,53
100025,011925 06:51:00,011925 07:20:00,141,180,12,32,90,2914,706,148,82
100605,012025 14:58:00,012025 15:38:00,147,164,14,49,90,2822,1479,196,33
100331,011825 09:55:00,011825 10:52:00,143,177,12,50,94,503,1269,244,65
100804,013125 06:14:00,013125 07:28:00,168,171,18,37,92,3254,4213,217,37
100311,012125 13:59:00,012125 15:09:00,144,177,14,38,99,566,1560,205,79
100879,012325 17:04:00,012325 17:29:00,140,153,13,32,95,2153,639,167,56
100600,011125 22:34:00,011125 23:10:00,172,175,19,50,94,2546,1154,132,48
100922,011025 19:36:00,011025 20:28:00,168,168,15,32,94,926,1584,234,40
100680,012025 16:32:00,012025 16:58:00,167,171,16,33,98,1081,535,142,19
100513,010525 08:37:00,010525 09:01:00,142,169,13,29,94,2517,682,172,61
100172,012125 14:05:00,012125 14:18:00,151,158,11,39,94,1281,184,135,66
100958,011725 20:12:00,011725 20:40:00,138,153,19,25,93,3328,942,120,22
100763,012225 19:53:00,012225 21:00:00,142,176,20,28,95,912,2026,175,28
100359,010125 05:22:00,010125 05:54:00,170,173,16,25,96,3939,1094,131,81
100140,020625 16:06:00,020625 17:32:00,145,160,13,30,97,3663,3456,198,50
100005,012125 19:23:00,012125 20:09:00,135,164,15,27,91,1248,1369,209,65
100624,020325 18:25:00,020325 19:47:00,136,164,16,45,95,1230,1872,151,30
100432,010225 06:18:00,010225 06:35:00,140,148,11,21,90,511,142,100,20
100411,011925 09:41:00,011925 11:03:00,172,175,12,37,99,516,1157,154,88
100316,011125 21:02:00,011125 21:43:00,157,168,10,17,91,1478,933,226,23
100859,021025 13:18:00,021025 13:57:00,172,172,11,11,92,1206,660,164,77
100177,011425 22:39:00,011425 23:16:00,141,146,20,45,94,1853,1623,199,79
100698,010625 20:30:00,010625 21:40:00,166,167,15,48,98,3036,2694,183,82
100178,010625 13:11:00,010625 13:23:00,159,171,16,31,98,875,343,209,65
100084,011325 17:01:00,011325 18:22:00,166,177,17,47,92,1535,2083,148,65
100907,020825 21:30:00,020825 21:58:00,144,170,17,48,99,469,776,217,52
100621,010125 20:05:00,010125 21:33:00,169,177,20,39,96,926,2566,168,43
100271,020725 10:31:00,020725 10:50:00,141,159,15,48,91,3932,1086,234,78
100370,012225 07:59:00,012225 09:08:00,157,163,19,39,97,1763,2718,192,22
100963,020125 15:14:00,020125 15:28:00,141,171,17,21,94,1456,245,103,36
100217,020725 12:04:00,020725 13:27:00,166,177,17,17,92,1630,2421,164,53
100964,020725 10:25:00,020725 11:30:00,157,178,11,12,99,1888,1144,144,28
100914,012925 17:51:00,012925 19:06:00,167,175,18,22,96,3680,4100,194,86
100487,011325 20:04:00,011325 20:57:00,150,176,11,49,96,762,597,124,73
100157,012325 09:17:00,012325 09:30:00,165,167,16,29,90,3178,487,163,37
100021,012025 16:45:00,012025 17:01:00,139,175,13,20,97,1903,271,117,90
100224,012325 11:17:00,012325 12:14:00,167,177,14,49,99,845,1595,236,20
100282,012025 06:36:00,012025 06:55:00,161,175,18,38,90,403,372,148,76
100560,020325 15:11:00,020325 15:47:00,167,180,18,42,99,2904,2146,242,90
100608,012525 20:02:00,012525 21:32:00,144,151,18,21,92,1298,2228,143,73
100605,020725 07:23:00,020725 07:47:00,154,164,19,45,95,3757,1416,196,33
100798,012625 21:12:00,012625 21:38:00,135,146,16,35,96,1799,1082,239,53
100536,020925 08:22:00,020925 09:04:00,136,154,19,35,99,516,902,148,51
100808,010925 16:41:00,010925 17:57:00,140,147,11,28,92,1022,1282,172,72
100911,013025 18:12:00,013025 19:32:00,138,139,10,26,98,734,878,134,69
100547,012225 15:09:00,012225 16:26:00,144,166,14,28,92,1266,1090,106,70
100262,012225 07:04:00,012225 07:47:00,158,163,11,43,92,404,828,238,90
100630,012325 19:09:00,012325 19:57:00,147,159,12,21,97,2072,1087,163,27
100892,011125 09:22:00,011125 10:31:00,147,158,10,14,93,1648,1544,213,42
100687,011225 07:14:00,011225 07:30:00,150,179,12,31,99,1016,249,146,41
100536,020525 05:14:00,020525 06:26:00,162,169,18,19,95,398,1408,148,51
100621,010725 20:23:00,010725 21:24:00,162,170,15,32,94,12,978,168,43
100212,010325 14:25:00,010325 15:38:00,171,174,17,42,94,251,2023,234,68
100518,011925 08:56:00,011925 09:31:00,166,170,12,31,95,3145,858,143,58
100341,012925 05:23:00,012925 06:22:00,143,158,14,22,95,1550,881,104,78
100682,010425 20:06:00,010425 21:30:00,154,169,13,14,97,3173,1663,106,39
100667,011525 20:17:00,011525 21:47:00,139,157,12,37,91,3359,2773,173,53
100818,010525 12:21:00,010525 12:32:00,135,141,18,19,94,304,241,172,21
100134,010825 16:22:00,010825 16:40:00,151,170,19,48,93,1950,852,221,21
100896,010925 14:53:00,010925 15:03:00,172,173,13,14,98,2937,445,249,55
100141,020125 13:27:00,020125 14:18:00,147,178,11,40,95,1845,765,124,81
100301,010625 16:35:00,010625 17:03:00,143,179,19,39,99,1544,1155,212,66
100326,021025 05:56:00,021025 07:26:00,170,176,13,47,94,189,1450,182,84
100372,020125 12:10:00,020125 13:08:00,163,177,16,18,97,1953,1308,125,58
100231,020225 14:56:00,020225 16:10:00,155,158,14,50,92,2965,3413,238,73
100419,011825 10:01:00,011825 10:58:00,160,170,17,40,92,36,1456,234,67
100718,012625 18:28:00,012625 19:48:00,139,143,13,43,90,3524,1745,110,21
100186,011225 21:52:00,011225 22:35:00,162,176,16,40,96,1858,873,115,90
100091,010325 13:19:00,010325 13:42:00,161,167,11,34,90,2873,475,138,82
100354,020525 22:28:00,020525 23:28:00,160,177,13,37,91,3596,2589,215,54
100416,021225 16:37:00,021225 17:33:00,170,177,15,24,90,3710,2510,190,55
100153,012125 14:05:00,012125 15:35:00,151,166,11,39,99,711,1385,172,89
100204,021425 18:22:00,021425 19:21:00,145,171,17,26,93,1465,1622,161,60
100751,012525 07:34:00,012525 09:01:00,153,176,17,23,93,899,3005,236,64
100890,013125 18:34:00,013125 19:22:00,157,157,10,13,96,3582,1516,205,86
100064,011325 06:20:00,011325 06:52:00,141,149,17,21,95,1204,607,119,58
100325,020825 05:04:00,020825 06:14:00,170,174,15,21,99,1445,1574,150,64
100290,012125 14:17:00,012125 15:13:00,155,159,19,50,95,705,1244,144,54
100381,020225 17:51:00,020225 18:37:00,138,143,19,47,95,2002,1794,180,51
100879,010425 08:17:00,010425 09:33:00,146,160,12,15,94,850,1292,167,56
100566,013025 18:48:00,013025 19:58:00,167,179,12,14,93,2754,1531,137,33
100067,011025 07:41:00,011025 08:29:00,154,178,14,41,94,3257,1871,191,71
100072,010825 07:28:00,010825 08:03:00,163,173,15,39,91,1480,693,131,23
100928,012325 08:22:00,012325 09:32:00,159,176,14,37,91,1789,2193,206,82
100780,012725 18:19:00,012725 19:26:00,157,170,15,46,94,3023,3431,244,18
100795,012225 18:21:00,012225 19:19:00,172,177,19,36,96,964,1460,151,28
100371,011925 18:36:00,011925 19:57:00,163,163,18,44,94,2730,2182,113,56
100738,010225 09:46:00,010225 11:08:00,153,155,10,47,94,2002,1225,131,44
100400,010925 14:52:00,010925 16:09:00,150,150,11,32,91,708,1707,248,74
100002,010125 19:37:00,010125 20:28:00,171,176,20,28,99,203,1543,221,83
100546,010825 20:36:00,010825 22:04:00,161,170,19,50,90,1308,3403,211,31
100866,012725 08:23:00,012725 09:22:00,142,170,19,32,93,3627,2261,130,66
100844,010925 08:39:00,010925 09:54:00,146,147,15,15,98,3166,2179,135,33
100366,021125 08:54:00,021125 10:12:00,149,177,18,29,94,2456,2044,116,88
100928,010425 11:36:00,010425 12:10:00,153,172,17,36,98,2462,1496,206,82
100679,011425 18:27:00,011425 19:27:00,139,180,19,31,91,654,1147,126,43
100717,013125 13:02:00,013125 13:51:00,170,176,20,23,93,311,893,128,62
100700,010425 19:38:00,010425 20:48:00,135,161,14,35,93,2733,1896,146,77
100364,020925 13:43:00,020925 15:12:00,145,151,14,27,91,2427,1726,111,73
100237,020325 22:51:00,020325 23:43:00,145,163,11,48,93,3012,1038,130,28
100768,011325 17:28:00,011325 18:21:00,157,169,13,40,93,0,990,227,21
100622,010925 18:34:00,010925 19:16:00,153,160,17,28,93,3172,2462,240,27
100847,021325 11:02:00,021325 12:31:00,151,165,15,21,92,126,1163,131,37
100694,020125 17:39:00,020125 18:42:00,162,174,10,35,90,498,1124,235,84
100491,012325 19:38:00,012325 20:59:00,162,179,11,47,99,276,1046,167,34
100289,010225 16:39:00,010225 17:57:00,165,167,15,32,98,3790,3896,209,51
100474,011925 16:43:00,011925 17:06:00,163,172,20,50,90,99,357,118,22
100163,011025 13:49:00,011025 14:04:00,172,173,13,14,91,3393,558,192,86
100764,020925 20:15:00,020925 21:12:00,147,169,14,33,92,2003,1429,157,55
100121,011025 22:43:00,011025 23:08:00,152,174,12,20,94,3913,911,187,55
100035,012625 18:11:00,012625 18:55:00,141,143,15,41,94,1430,1511,230,34
100486,020325 09:42:00,020325 10:33:00,136,166,14,38,93,1141,750,114,65
100091,010325 09:51:00,010325 10:02:00,144,144,17,38,94,3671,403,138,82
100365,011925 18:12:00,011925 18:42:00,158,178,12,40,94,1092,615,188,28
100383,010925 21:55:00,010925 22:18:00,169,179,12,17,94,201,407,216,61
100641,010725 15:29:00,010725 16:49:00,136,136,16,16,95,2553,3752,229,40
100189,011125 17:22:00,011125 17:58:00,146,156,14,31,94,2488,662,104,31
100525,011325 13:11:00,011325 14:25:00,156,166,13,48,93,2947,2269,171,20
100693,020425 14:11:00,020425 14:37:00,139,167,19,50,91,1656,738,142,79
100103,012725 11:45:00,012725 13:10:00,169,169,17,28,91,3637,3257,145,72
100446,020225 22:37:00,020225 23:19:00,168,179,14,19,90,616,510,110,46
100270,011325 21:32:00,011325 23:00:00,143,151,19,21,90,2474,2170,103,53
100863,021425 13:41:00,021425 14:18:00,156,175,20,37,99,2635,1078,112,68
100938,012425 14:41:00,012425 16:00:00,157,175,15,32,98,728,1434,148,76
100732,013125 21:34:00,013125 22:53:00,164,173,19,32,90,3466,2722,120,64
100618,020525 13:18:00,020525 14:30:00,162,168,20,36,94,160,1989,205,51
100545,020225 14:05:00,020225 14:45:00,158,158,10,14,93,2311,936,192,74
100844,012125 15:17:00,012125 16:06:00,164,175,12,15,99,3037,1113,135,33
100462,020425 13:04:00,020425 13:45:00,170,174,18,22,94,843,1343,215,39
100381,013125 14:11:00,013125 15:25:00,167,167,19,33,93,3159,3628,180,51
100382,010725 13:46:00,010725 14:04:00,138,166,14,46,97,1553,597,231,88
100362,021125 07:32:00,021125 07:48:00,147,167,12,19,92,3428,622,216,81
100462,021125 14:31:00,021125 14:43:00,142,163,16,48,99,3783,657,215,39
100403,010425 11:50:00,010425 12:48:00,150,151,12,38,95,1393,1667,243,87
100735,011825 09:39:00,011825 09:58:00,156,161,14,32,92,80,276,159,51
100252,021225 14:45:00,021225 16:00:00,148,174,17,25,91,3847,3567,174,79
100821,010925 07:59:00,010925 08:10:00,152,178,12,19,93,843,278,249,66
100265,021225 21:15:00,021225 22:29:00,137,175,14,19,98,3248,2896,192,55
100547,010625 19:12:00,010625 20:16:00,143,170,15,20,92,1305,980,106,70
100706,011025 09:10:00,011025 10:03:00,170,171,19,25,97,1569,2532,244,63
100073,011725 16:45:00,011725 17:50:00,141,166,20,47,96,3387,2384,123,76
100761,010525 10:29:00,010525 11:13:00,138,160,14,33,94,58,399,100,36
100458,012025 10:17:00,012025 11:21:00,139,157,19,47,94,3595,2009,107,24
100607,020925 07:56:00,020925 08:20:00,169,176,10,23,94,3889,547,141,22
100524,013125 15:44:00,013125 16:49:00,171,179,15,41,94,3370,2102,145,86
100797,011225 10:30:00,011225 11:58:00,158,174,10,12,98,3993,2735,189,45
100500,010625 07:50:00,010625 09:17:00,153,157,16,48,97,1240,1740,132,33
100612,021225 18:43:00,021225 19:30:00,138,154,20,34,96,72,1077,176,20
100402,013125 18:43:00,013125 19:01:00,158,164,17,26,94,2074,443,125,71
100494,010325 05:18:00,010325 05:52:00,169,177,14,20,93,1404,579,123,41
100598,011825 21:43:00,011825 22:28:00,161,171,15,50,93,2892,1023,111,40
100843,020525 08:22:00,020525 09:13:00,138,149,12,48,97,2999,1398,164,34
100098,011525 12:36:00,011525 12:50:00,161,168,10,16,97,1188,279,214,42
100736,021425 06:39:00,021425 07:41:00,171,173,12,36,99,611,1102,188,38
100876,020725 13:58:00,020725 14:22:00,158,161,20,49,94,3171,875,127,67
100899,011425 19:43:00,011425 20:22:00,151,171,12,35,95,329,788,235,43
100414,011125 10:39:00,011125 11:04:00,158,174,19,27,97,3878,1458,190,89
100180,020925 10:33:00,020925 11:37:00,164,179,11,15,93,1445,1153,164,37
100017,020725 20:19:00,020725 21:19:00,161,172,16,26,91,900,1041,126,29
100500,021025 05:07:00,021025 05:27:00,170,170,17,29,90,1323,434,132,33
100920,012825 08:02:00,012825 08:59:00,163,163,13,32,98,3339,1852,169,89
100584,012725 05:30:00,012725 06:45:00,155,170,10,29,99,2608,1378,142,26
100145,021025 06:04:00,021025 06:50:00,145,150,12,48,98,2235,1595,241,56
100754,010325 15:32:00,010325 15:43:00,171,176,14,17,92,1602,369,231,63
100749,011425 06:03:00,011425 06:15:00,139,148,12,17,95,746,208,176,75
100695,013025 07:53:00,013025 09:03:00,162,163,17,30,97,43,1264,165,48
100440,010525 07:17:00,010525 08:15:00,154,173,13,27,95,3693,2626,222,73
100316,012925 19:23:00,012925 19:47:00,136,148,19,38,98,758,850,226,23
100705,010825 22:31:00,010825 22:45:00,145,154,16,45,98,2573,624,217,38
100214,011025 16:31:00,011025 17:04:00,167,171,12,29,91,1465,930,234,84
100655,021425 18:29:00,021425 19:22:00,158,159,15,17,93,777,877,133,43
100251,010525 22:44:00,010525 23:15:00,153,178,19,20,92,55,686,180,72
100762,011025 06:04:00,011025 06:33:00,163,180,10,17,91,3525,566,128,78
100727,010525 22:08:00,010525 23:14:00,163,167,13,34,92,4,1262,232,57
100333,020425 14:55:00,020425 16:05:00,158,171,17,43,94,3523,2433,134,87
100662,021325 22:17:00,021325 22:35:00,170,177,19,41,94,3915,605,109,54
100222,010725 05:44:00,010725 06:58:00,169,178,11,22,99,1812,1778,200,67
100629,011325 13:10:00,011325 14:33:00,172,175,16,37,97,222,1822,199,46
100195,010925 21:44:00,010925 22:26:00,162,179,15,19,99,1726,1065,158,79
100366,020625 21:40:00,020625 22:48:00,172,177,11,20,96,362,629,116,88
100750,021125 13:58:00,021125 15:28:00,159,173,13,25,99,830,1539,156,71
100163,011325 20:23:00,011325 20:33:00,147,167,12,29,92,3441,346,192,86
100706,011225 11:30:00,011225 11:52:00,143,162,11,12,90,2667,772,244,63
100494,010525 21:36:00,010525 22:42:00,148,176,16,49,96,1604,1350,123,41
100899,020325 08:58:00,020325 09:47:00,154,178,18,26,93,3180,2982,235,43
100465,010925 05:18:00,010925 06:05:00,144,157,16,26,95,3259,2600,237,67
100497,010725 12:27:00,010725 13:20:00,162,175,19,24,92,1846,2638,238,80
100985,011825 18:22:00,011825 18:40:00,150,154,15,22,97,1033,343,142,88
100287,012225 11:37:00,012225 12:43:00,166,175,13,35,96,2455,2380,221,88
100894,010325 21:07:00,010325 22:26:00,156,168,14,31,98,2581,3245,228,50
100468,020725 22:34:00,020725 00:01:00,145,147,13,23,94,1399,2301,206,84
100744,012725 22:20:00,012725 23:19:00,172,177,16,35,92,3161,2531,187,85
100144,011925 21:45:00,011925 22:58:00,140,146,19,31,91,3894,3864,172,63
100226,013025 18:57:00,013025 20:15:00,141,173,11,13,94,1162,1440,181,63
100448,010125 05:12:00,010125 05:40:00,144,173,13,47,93,419,288,107,62
100813,012425 08:51:00,012425 09:31:00,156,175,16,30,99,1387,1096,174,73
100659,010625 06:20:00,010625 06:46:00,171,173,10,28,98,2052,410,137,22
100506,010125 19:10:00,010125 20:21:00,138,145,12,22,91,408,1418,226,59
100851,013025 10:15:00,013025 11:20:00,161,173,11,37,99,3029,2343,234,24
100973,021225 10:08:00,021225 11:31:00,150,157,10,40,93,3539,2044,161,18
100164,010925 05:24:00,010925 05:57:00,169,169,20,36,98,1364,1563,242,62
100563,011825 18:20:00,011825 19:47:00,164,179,16,38,99,3863,3679,164,29
100693,020325 19:27:00,020325 20:34:00,168,172,13,27,94,492,937,142,79
100299,011725 05:46:00,011725 06:32:00,137,174,14,15,97,2698,1051,124,28
100197,021425 05:43:00,021425 06:55:00,152,177,12,16,96,1080,1535,196,87
100527,012525 18:10:00,012525 19:12:00,159,169,19,34,95,292,916,110,23
100465,011625 06:57:00,011625 07:20:00,155,171,15,45,94,3582,1259,237,67
100807,011125 07:31:00,011125 07:54:00,167,179,16,29,99,3646,979,171,50
100205,021025 20:24:00,021025 21:52:00,161,164,14,38,96,136,1809,220,44
100232,011225 19:37:00,011225 21:01:00,154,167,12,30,99,1059,1226,135,21
100267,012325 21:19:00,012325 22:24:00,161,169,16,45,90,2187,2519,204,59
100633,010725 20:16:00,010725 20:42:00,138,145,16,25,98,1490,975,232,53
100016,011525 09:12:00,011525 10:26:00,165,167,19,21,95,1854,2651,171,81
100061,021225 10:50:00,021225 12:05:00,147,149,11,45,91,2552,2639,250,43
100295,011125 18:28:00,011125 18:51:00,135,155,17,41,91,522,682,228,61
100771,012425 15:00:00,012425 15:52:00,155,164,12,14,99,3891,1242,123,71
100584,020725 11:08:00,020725 11:56:00,148,168,18,48,97,1135,1129,142,26
100353,021325 10:40:00,021325 10:52:00,152,152,20,48,91,3254,773,221,70
100932,012825 11:57:00,012825 12:51:00,158,180,18,27,93,987,1442,168,82
100629,020825 18:26:00,020825 19:29:00,144,176,12,20,92,3515,2292,199,46
100100,012025 05:36:00,012025 06:17:00,168,174,14,42,95,765,954,201,61
100187,010225 09:42:00,010225 10:02:00,171,173,19,46,97,3466,758,132,76
100587,012625 14:04:00,012625 14:47:00,139,158,13,35,94,2738,1253,169,68
100146,010225 21:59:00,010225 22:51:00,156,166,13,22,96,2942,1975,212,48
100867,010825 20:06:00,010825 21:26:00,149,180,11,12,97,1678,1257,135,87
100386,021425 13:55:00,021425 15:13:00,145,152,10,39,98,1701,962,116,84
100320,011125 21:00:00,011125 21:19:00,166,176,16,38,94,3467,670,146,74
100247,012525 22:13:00,012525 22:54:00,172,172,20,37,91,1419,1839,226,46
100326,010325 20:03:00,010325 20:43:00,147,160,13,34,97,737,776,182,84
100881,020625 15:06:00,020625 16:30:00,139,166,20,24,98,257,2675,228,58
100612,011225 10:59:00,011225 12:02:00,136,154,10,34,95,1108,1013,176,20
100348,011725 08:12:00,011725 09:13:00,142,154,16,42,97,3253,2119,149,81
100865,012625 07:35:00,012625 08:54:00,153,170,10,37,95,679,1049,165,21
100735,020825 13:11:00,020825 14:11:00,160,169,19,32,94,3379,2699,159,51
100877,010125 22:50:00,010125 23:53:00,151,173,12,46,90,2984,2132,203,79
100695,010225 20:41:00,010225 21:15:00,144,146,13,50,98,289,515,165,48
100711,012425 16:56:00,012425 17:59:00,171,178,10,11,93,3991,1087,105,80
100215,012425 05:38:00,012425 06:51:00,150,158,20,30,90,1055,3195,243,31
100120,012725 16:08:00,012725 16:39:00,155,169,11,47,92,2017,479,123,23
100673,011225 20:40:00,011225 21:07:00,153,170,12,48,94,3490,821,167,44
100123,021125 11:44:00,021125 12:17:00,136,158,14,36,98,189,434,138,24
100563,012825 20:48:00,012825 21:25:00,169,180,19,36,95,2615,1493,164,29
100554,011925 19:00:00,011925 19:25:00,166,169,16,49,94,1763,643,149,66
100458,011425 20:03:00,011425 20:41:00,168,179,19,26,93,1169,718,107,24
100023,020725 18:24:00,020725 19:14:00,155,178,16,25,98,1101,1153,158,20
100131,013025 17:15:00,013025 18:03:00,138,149,14,34,99,2180,1330,167,81
100892,011425 09:46:00,011425 10:28:00,168,174,10,17,98,1800,974,213,42
100568,010425 22:46:00,010425 23:14:00,139,157,17,49,96,1152,867,197,75
100373,012825 05:45:00,012825 06:30:00,141,157,16,48,90,1662,1837,242,49
100499,012725 18:00:00,012725 18:43:00,145,147,12,14,91,2581,1494,225,57
100493,010125 19:31:00,010125 19:49:00,141,162,18,43,94,2967,480,107,62
100319,012125 12:00:00,012125 12:52:00,160,169,15,38,96,1703,1436,173,48
100457,012625 15:31:00,012625 16:54:00,159,178,12,41,94,387,1376,189,22
100439,012125 16:44:00,012125 17:40:00,171,177,14,39,94,2880,1656,155,89
100764,021025 13:38:00,021025 14:34:00,151,161,11,46,90,509,737,157,55
100518,011425 06:01:00,011425 06:50:00,168,180,16,26,97,1478,1129,143,58
100647,010825 20:50:00,010825 21:22:00,158,160,16,47,95,1612,1173,220,19
100484,010425 06:21:00,010425 06:47:00,151,172,10,46,97,884,499,224,71
100479,011825 11:11:00,011825 12:22:00,165,175,16,42,96,3795,3695,204,23
100032,011025 06:39:00,011025 06:50:00,171,176,19,20,96,2330,560,219,30
100539,012625 10:11:00,012625 10:39:00,163,178,11,12,91,692,326,131,69
100072,021225 14:53:00,021225 15:05:00,171,173,19,26,94,656,238,131,23
100765,010325 06:09:00,010325 07:22:00,155,166,18,20,99,2627,3840,225,51
100824,011225 07:54:00,011225 09:05:00,165,165,11,37,91,3375,2626,226,43
100097,010125 21:52:00,010125 23:20:00,138,156,13,18,97,2307,2605,187,85
100142,011325 18:17:00,011325 19:04:00,142,180,10,46,94,74,588,192,32
100440,010725 06:11:00,010725 07:39:00,153,179,19,21,92,941,3235,222,73
100111,010325 09:35:00,010325 10:12:00,160,179,14,45,90,3823,1452,175,25
100578,010825 19:08:00,010825 19:33:00,151,167,19,42,93,676,531,139,42
100655,010225 22:12:00,010225 22:52:00,152,174,17,24,96,2570,1161,133,43
100250,021025 08:34:00,021025 09:59:00,151,160,13,35,95,328,1899,240,67
100742,010625 05:52:00,010625 06:12:00,158,167,11,23,90,2664,561,195,21
100997,011125 06:40:00,011125 06:59:00,172,176,16,27,90,2498,692,180,77
100920,012725 05:25:00,012725 06:44:00,159,168,16,32,93,1175,1988,169,89
100087,011325 22:25:00,011325 22:52:00,163,170,15,18,90,116,590,220,38
100272,011725 14:58:00,011725 15:10:00,137,169,10,34,94,3537,293,160,83
100639,021125 18:14:00,021125 18:32:00,136,162,16,23,92,3123,968,236,59
100581,011425 20:39:00,011425 21:29:00,151,165,20,37,92,1464,1697,169,70
100050,021225 14:41:00,021225 15:54:00,145,164,13,40,93,3335,2623,187,76
100055,021425 13:09:00,021425 13:48:00,163,171,12,45,94,863,925,232,70
100690,012825 18:35:00,012825 19:08:00,140,175,15,21,96,6,593,189,46
100877,012925 08:17:00,012925 08:51:00,139,149,15,42,91,597,812,203,79
100739,012825 21:00:00,012825 21:25:00,145,180,18,42,91,3526,796,116,85
100287,010625 14:49:00,010625 15:34:00,169,173,20,44,90,3513,3029,221,88
100265,011925 05:33:00,011925 06:05:00,143,162,16,23,92,1090,894,192,55
100543,010425 06:03:00,010425 06:19:00,157,163,12,44,98,3649,693,232,85
